"x","y","Cprod","Infra","Econ","Lprod","Nat","Fprod","FR"
1772,1505,0.479548060419939,0.596889927887863,0.889947956203565,0.434164888300002,0.473590465373962,0.488569245690161,"C_Livestock"
1772,1506,0,0.613902750079308,0.761341464387127,0.437644558366332,0.47254659833795,0.486647594455686,"C_Livestock"
1772,1508,0.480967289036508,0.597772347985312,0.761341464387127,0.443066797112802,0.471354053703704,0.48404305255625,"C_Livestock"
1772,1509,0.48113196739181,0.570009586352887,0.761341464387127,0.444547652688695,0.471206410399257,0.482383963710383,"C_Livestock"
1772,1510,0.479774141424807,0.546387436005776,0.761341464387127,0.445726909637451,0.471365102742911,0.480952205564523,"C_Livestock"
1772,1511,0.479774141424807,0.525829609240125,0.761341464387127,0.446708017687003,0.471819158286778,0.479590430533215,"C_Livestock"
1772,1512,0.479774141424807,0.507631602533127,0.761341464387127,0.447217671496044,0.472440878365831,0.478804642851207,"C_Livestock"
1772,1513,0,0,0,0,0,0,"UNMANAGED"
1772,1514,0,0,0,0,0,0,"UNMANAGED"
1772,1515,0.480519917304399,0.503669627915729,0.68497384566868,0.44700432919221,0.476706115753636,0.475759833070114,"C_Livestock"
1772,1516,0.480519917304399,0.510791115917062,0.744916446970255,0.447087184463938,0.479029584999224,0.475550539232488,"C_Livestock"
1772,1517,0.48113196739181,0.528149635866618,0.744916446970255,0.447153975160247,0.48188443576631,0.475975967208669,"C_Livestock"
1772,1518,0.48113196739181,0.545961232791919,0.744916446970255,0.446996160791432,0.485048082442274,0.476304004834012,"C_Livestock"
1772,1519,0.48113196739181,0.569515099477312,0.744916446970255,0.447354529127979,0.488214268220668,0.477192611720526,"C_Livestock"
1772,1520,0.480519917304399,0.597183523191994,0.744916446970255,0.447668245889203,0.491980704531347,0.478798980040708,"C_Livestock"
1772,1524,0.480519917304399,0.629990447580662,0.744916446970255,0.446942456053916,0.510054669160043,0.488455341167067,"C_Livestock"
1772,1525,0.480988962530381,0.632697619876179,0.744916446970255,0.446874084571997,0.51529338701623,0.491327636586793,"C_Livestock"
1772,1526,0.480621082608103,0.635131529997297,0.68497384566868,0.446782032766885,0.520953662759806,0.494396366270434,"C_Livestock"
1772,1527,0.48088354292417,0.637278741079785,0.68497384566868,0.446831560439252,0.526882350728726,0.497810624358806,"Forester"
1772,1528,0.480641181675064,0.620668384795165,0.667260147882641,0.446999361075372,0.533204496473907,0.501705682373393,"NC_Livestock"
1772,1529,0.480344150963824,0.61320462481358,0.726831350481993,0.447118865606633,0.539760553672316,0.505470341801287,"Forester"
1772,1530,0.478590004894793,0.585025024861938,0.726831350481993,0.446643481871948,0.546091273927393,0.50957554700829,"C_Livestock"
1772,1531,0.478590004894793,0.573840634385771,0.667260147882641,0.44609219093931,0.552207414342001,0.5138130690765,"Forester"
1772,1532,0.478590004894793,0.551467234591055,0.667260147882641,0.445157764355342,0.558370091540404,0.517826456259225,"C_Livestock"
1772,1533,0.480344150963824,0.542324540687427,0.667260147882641,0.444428536663947,0.564122330023641,0.52165370091247,"C_Livestock"
1772,1534,0.479394905529695,0.523754327855006,0.726831350481993,0.443186760256235,0.569657384397163,0.525731878933309,"C_Livestock"
1772,1535,0.481294769834195,0.516066509601047,0.726831350481993,0.441624642162233,0.574612034042553,0.529654018332688,"C_Livestock"
1772,1536,0.478590004894793,0.500168254757209,0.726831350481993,0.440520655563252,0.579029654846336,0.533659135209043,"C_Livestock"
1772,1537,0.479308814526212,0.494616274411515,0.750296945584373,0.439486872818735,0.583079732193732,0.537452266792587,"C_Livestock"
1772,1538,0.479308814526212,0.495012769601895,0.734612977556135,0.438147897971632,0.587041594285714,0.541425968037525,"C_Livestock"
1772,1539,0.47960209341162,0.491522615883768,0.734612977556135,0.436568846893643,0.590971083094556,0.545538811546767,"C_Livestock"
1772,1540,0.481294769834195,0.485219951096619,0.716637825142727,0.435071618919787,0.594353193285372,0.549872803169935,"C_Livestock"
1772,1541,0.481294769834195,0.480179179210824,0.73980965011927,0.433809284704903,0.597424139332366,0.554186016964452,"C_Livestock"
1772,1542,0.48088354292417,0.495343940510113,0.656461562469517,0.432476316902096,0.60026266082725,0.55812432948498,"Forester"
1772,1543,0.48088354292417,0.502093669460491,0.716637825142727,0.43171297788724,0.602706881091618,0.56196981731616,"Forester"
1772,1544,0.481294769834195,0.519220361101336,0.716637825142727,0.431359684935824,0.605107699805068,0.56580359748491,"C_Livestock"
1772,1545,0.481294769834195,0.538885571145699,0.755460021679321,0.4310169640387,0.607393788235294,0.569184242349859,"C_Livestock"
1772,1546,0.481294769834195,0.561336282227367,0.671832110563722,0.430630556754571,0.609453073313782,0.572290185635553,"C_Livestock"
1772,1547,0.481294769834195,0.587493905643058,0.671832110563722,0.430232052992977,0.611457675516223,0.574946098288677,"C_Livestock"
1772,1548,0.481294769834195,0.618829417265484,0.860540750935421,0.429458366476605,0.612536060308095,0.577846002123667,"C_Livestock"
1772,1551,0.481294769834195,0.625311103723932,0.731774706764839,0.430178836853617,0.61327168908819,0.582653243692988,"C_Livestock"
1772,1552,0.477868012911105,0.617297168540775,0.731774706764839,0.430201059237417,0.612279660678642,0.582545732452292,"C_Cereal"
1772,1553,0.477868012911105,0.586235072507509,0.731774706764839,0.430627482327645,0.610879769423558,0.581981018145241,"C_Cereal"
1772,1555,0.479394905529695,0.537957830590547,0.731185260873366,0.429989123973522,0.606674268899035,0.578208278716392,"C_Livestock"
1772,1556,0.479200246066177,0.518400445625603,0.731185260873366,0.429971229321622,0.604050306195596,0.575229880217075,"C_Livestock"
1772,1557,0.480344150963824,0.500990574298775,0.707651810329224,0.430078900436685,0.60006407714627,0.572030557612733,"C_Livestock"
1772,1558,0.479394905529695,0.505308449421971,0.646268039632363,0.43061831553564,0.595695612991452,0.567763698226542,"C_Livestock"
1772,1559,0.481294769834195,0.523226546292343,0.729983046006245,0.431000791155671,0.590433391542543,0.564141255403151,"C_Cereal"
1772,1560,0.48088354292417,0.53328644626187,0.729983046006245,0.431437533173966,0.584904786377708,0.560140002397035,"C_Livestock"
1772,1561,0.477868012911105,0.554903499703558,0.751832603761227,0.431027600821276,0.579332499219968,0.55522393139392,"C_Cereal"
1772,1562,0.477868012911105,0.56482425326031,0.751832603761227,0.430568978419671,0.572813954309449,0.54959647903821,"C_Cereal"
1772,1563,0.47728614492258,0.575370048986356,0.728748337774809,0.428650359550717,0.566642138062945,0.542754759113661,"C_Cereal"
1772,1564,0.478590004894793,0.586666671277026,0.669603301327642,0.426898776658557,0.560755606408916,0.536426357941739,"Forester"
1772,1565,0.479034462262193,0.598871708833548,0.737285169984716,0.424597604292184,0.554207589690003,0.529968885428715,"Forester"
1772,1566,0.474259660918021,0.612047862961967,0,0.421308107585343,0.547736665967854,0.522777714632711,"C_Cereal"
1772,1567,0.474259660918021,0.626468070865317,0.737285169984716,0.417642856390656,0.540906645138888,0.515984019038464,"C_Cereal"
1772,1568,0.476706253342307,0.65668539132652,0.737285169984716,0.413417908350994,0.535258172222222,0.509331630051202,"C_Cereal"
1772,1569,0.477181026802374,0.681133396659444,0.74911035021215,0.409633067737725,0.529064998430141,0.50223819169625,"C_Cereal"
1772,1570,0.478113824500039,0.743088960544385,0.74911035021215,0.402550288848056,0.522268541184718,0.494537353193911,"C_Cereal"
1772,1571,0.475909191343519,0.760892493417542,0,0.400507393583081,0.514948557859294,0.486954168683642,"C_Cereal"
1772,1572,0,0.776209609036631,0.74911035021215,0.397842471297342,0.508113488853219,0.479315340081727,"C_Cereal"
1772,1573,0.476706253342307,0.836346333256812,0.854495730218724,0.395988170573669,0.500565979732175,0.47000221364554,"C_Cereal"
1772,1574,0.481331249640729,0.846312976441306,0.747892104887864,0.396104858223552,0.49336970856102,0.460054474647769,"C_Cereal"
1772,1575,0.481331249640729,0.857163412823359,0.876486846796524,0.396486743778553,0.486387026349733,0.449942422400581,"C_Cereal"
1772,1577,0.47868202512303,0.80876971905427,0,0.399211391161166,0.473227878855444,0.43011190887516,"C_Cereal"
1772,1578,0,0,0,0,0,0,"UNMANAGED"
